Log of Dyd2
Training on train set: datas/trainSet/heavyIon/datas1/normalCurrent.txt
Testing on test set: datas/testSet/heavyIon/datas1/dataSet.txt
Window size: 20
UCL size rupture: 0.200000
UCL size outer: 0.010000
UCL size inner: 0.050000
feature number: 4
age threshold raw uCl: 2
age threshold precise uCl: 2
score threshold: 0.000000
age penalty: 0.975000
Iteration,Time(s),Value,Scaled_value,Code_Outer,Code_Inner,Reset_State
1086.000000,10870.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1087.000000,10880.000000,311.000000,27.727272,-1.000000,0.000000,0.000000
1088.000000,10890.000000,272.000000,24.181818,-1.000000,0.000000,0.000000
1089.000000,10900.000000,0.000000,-0.545455,-1.000000,0.000000,0.000000
1090.000000,10910.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1091.000000,10920.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1092.000000,10930.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1093.000000,10940.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1094.000000,10950.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1095.000000,10960.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1096.000000,10970.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1097.000000,10980.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1098.000000,10990.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1099.000000,11000.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1100.000000,11010.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1101.000000,11020.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1102.000000,11030.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1103.000000,11040.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1104.000000,11050.000000,14.000000,0.727273,0.000000,0.000000,0.000000
1105.000000,11060.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1106.000000,11070.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1107.000000,11080.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1108.000000,11090.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1109.000000,11100.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1110.000000,11110.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1111.000000,11120.000000,8.000000,0.181818,1.000000,2.000000,0.000000
1112.000000,11130.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1113.000000,11140.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1114.000000,11150.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1115.000000,11160.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1116.000000,11170.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1117.000000,11180.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1118.000000,11190.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1119.000000,11200.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1120.000000,11210.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1121.000000,11220.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1122.000000,11230.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1123.000000,11240.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1124.000000,11250.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1125.000000,11260.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1126.000000,11270.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1127.000000,11280.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1128.000000,11290.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1129.000000,11300.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1130.000000,11310.000000,11.000000,0.454545,1.000000,2.000000,0.000000
1131.000000,11320.000000,12.000000,0.545455,0.000000,2.000000,1.000000
1132.000000,11330.000000,14.000000,0.727273,1.000000,2.000000,0.000000
1133.000000,11340.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1134.000000,11350.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1135.000000,11360.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1136.000000,11370.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1137.000000,11380.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1138.000000,11390.000000,13.000000,0.636364,1.000000,2.000000,1.000000
1139.000000,11400.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1140.000000,11410.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1141.000000,11420.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1142.000000,11430.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1143.000000,11440.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1144.000000,11450.000000,13.000000,0.636364,0.000000,2.000000,0.000000
1145.000000,11460.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1146.000000,11470.000000,11.000000,0.454545,1.000000,2.000000,0.000000
1147.000000,11480.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1148.000000,11490.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1149.000000,11500.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1150.000000,11510.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1151.000000,11520.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1152.000000,11530.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1153.000000,11540.000000,10.000000,0.363636,0.000000,2.000000,0.000000
1154.000000,11550.000000,12.000000,0.545455,1.000000,2.000000,0.000000
1155.000000,11560.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1156.000000,11570.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1157.000000,11580.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1158.000000,11590.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1159.000000,11600.000000,11.000000,0.454545,1.000000,2.000000,0.000000
1160.000000,11610.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1161.000000,11620.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1162.000000,11630.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1163.000000,11640.000000,14.000000,0.727273,1.000000,0.000000,1.000000
1164.000000,11650.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1165.000000,11660.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1166.000000,11670.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1167.000000,11680.000000,10.000000,0.363636,0.000000,2.000000,0.000000
1168.000000,11690.000000,10.000000,0.363636,0.000000,0.000000,0.000000
1169.000000,11700.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1170.000000,11710.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1171.000000,11720.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1172.000000,11730.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1173.000000,11740.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1174.000000,11750.000000,13.000000,0.636364,1.000000,0.000000,1.000000
1175.000000,11760.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1176.000000,11770.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1177.000000,11780.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1178.000000,11790.000000,11.000000,0.454545,1.000000,2.000000,0.000000
1179.000000,11800.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1180.000000,11810.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1181.000000,11820.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1182.000000,11830.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1183.000000,11840.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1184.000000,11850.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1185.000000,11860.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1186.000000,11870.000000,10.000000,0.363636,0.000000,0.000000,0.000000
1187.000000,11880.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1188.000000,11890.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1189.000000,11900.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1190.000000,11910.000000,116.000000,10.000000,-1.000000,0.000000,0.000000
1191.000000,11920.000000,340.000000,30.363636,-1.000000,0.000000,0.000000
1192.000000,11930.000000,0.000000,-0.545455,-1.000000,0.000000,0.000000
1193.000000,11940.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1194.000000,11950.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1195.000000,11960.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1196.000000,11970.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1197.000000,11980.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1198.000000,11990.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1199.000000,12000.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1200.000000,12010.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1201.000000,12020.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1202.000000,12030.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1203.000000,12040.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1204.000000,12050.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1205.000000,12060.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1206.000000,12070.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1207.000000,12080.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1208.000000,12090.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1209.000000,12100.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1210.000000,12110.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1211.000000,12120.000000,10.000000,0.363636,0.000000,0.000000,0.000000
1212.000000,12130.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1213.000000,12140.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1214.000000,12150.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1215.000000,12160.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1216.000000,12170.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1217.000000,12180.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1218.000000,12190.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1219.000000,12200.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1220.000000,12210.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1221.000000,12220.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1222.000000,12230.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1223.000000,12240.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1224.000000,12250.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1225.000000,12260.000000,10.000000,0.363636,0.000000,0.000000,0.000000
1226.000000,12270.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1227.000000,12280.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1228.000000,12290.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1229.000000,12300.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1230.000000,12310.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1231.000000,12320.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1232.000000,12330.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1233.000000,12340.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1234.000000,12350.000000,354.000000,31.636364,-1.000000,0.000000,0.000000
1235.000000,12360.000000,0.000000,-0.545455,-1.000000,0.000000,0.000000
1236.000000,12370.000000,11.000000,0.454545,0.000000,0.000000,1.000000
1237.000000,12380.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1238.000000,12390.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1239.000000,12400.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1240.000000,12410.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1241.000000,12420.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1242.000000,12430.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1243.000000,12440.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1244.000000,12450.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1245.000000,12460.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1246.000000,12470.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1247.000000,12480.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1248.000000,12490.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1249.000000,12500.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1250.000000,12510.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1251.000000,12520.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1252.000000,12530.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1253.000000,12540.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1254.000000,12550.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1255.000000,12560.000000,10.000000,0.363636,1.000000,0.000000,1.000000
1256.000000,12570.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1257.000000,12580.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1258.000000,12590.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1259.000000,12600.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1260.000000,12610.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1261.000000,12620.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1262.000000,12630.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1263.000000,12640.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1264.000000,12650.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1265.000000,12660.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1266.000000,12670.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1267.000000,12680.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1268.000000,12690.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1269.000000,12700.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1270.000000,12710.000000,13.000000,0.636364,0.000000,2.000000,0.000000
1271.000000,12720.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1272.000000,12730.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1273.000000,12740.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1274.000000,12750.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1275.000000,12760.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1276.000000,12770.000000,12.000000,0.545455,1.000000,2.000000,0.000000
1277.000000,12780.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1278.000000,12790.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1279.000000,12800.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1280.000000,12810.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1281.000000,12820.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1282.000000,12830.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1283.000000,12840.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1284.000000,12850.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1285.000000,12860.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1286.000000,12870.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1287.000000,12880.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1288.000000,12890.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1289.000000,12900.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1290.000000,12910.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1291.000000,12920.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1292.000000,12930.000000,12.000000,0.545455,1.000000,0.000000,1.000000
1293.000000,12940.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1294.000000,12950.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1295.000000,12960.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1296.000000,12970.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1297.000000,12980.000000,13.000000,0.636364,0.000000,2.000000,0.000000
1298.000000,12990.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1299.000000,13000.000000,15.000000,0.818182,1.000000,2.000000,0.000000
1300.000000,13010.000000,11.000000,0.454545,1.000000,0.000000,1.000000
1301.000000,13020.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1302.000000,13030.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1303.000000,13040.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1304.000000,13050.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1305.000000,13060.000000,10.000000,0.363636,1.000000,2.000000,0.000000
1306.000000,13070.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1307.000000,13080.000000,11.000000,0.454545,1.000000,2.000000,0.000000
1308.000000,13090.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1309.000000,13100.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1310.000000,13110.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1311.000000,13120.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1312.000000,13130.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1313.000000,13140.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1314.000000,13150.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1315.000000,13160.000000,13.000000,0.636364,0.000000,2.000000,0.000000
1316.000000,13170.000000,282.000000,25.090910,-1.000000,0.000000,0.000000
1317.000000,13180.000000,330.000000,29.454546,-1.000000,0.000000,0.000000
1318.000000,13190.000000,5.000000,-0.090909,-1.000000,0.000000,0.000000
1319.000000,13200.000000,7.000000,0.090909,-1.000000,0.000000,0.000000
1320.000000,13210.000000,11.000000,0.454545,0.000000,0.000000,1.000000
1321.000000,13220.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1322.000000,13230.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1323.000000,13240.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1324.000000,13250.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1325.000000,13260.000000,10.000000,0.363636,0.000000,0.000000,0.000000
1326.000000,13270.000000,12.000000,0.545455,1.000000,0.000000,1.000000
1327.000000,13280.000000,352.000000,31.454546,-1.000000,0.000000,0.000000
1328.000000,13290.000000,4.000000,-0.181818,-1.000000,0.000000,0.000000
1329.000000,13300.000000,13.000000,0.636364,0.000000,0.000000,1.000000
1330.000000,13310.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1331.000000,13320.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1332.000000,13330.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1333.000000,13340.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1334.000000,13350.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1335.000000,13360.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1336.000000,13370.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1337.000000,13380.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1338.000000,13390.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1339.000000,13400.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1340.000000,13410.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1341.000000,13420.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1342.000000,13430.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1343.000000,13440.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1344.000000,13450.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1345.000000,13460.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1346.000000,13470.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1347.000000,13480.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1348.000000,13490.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1349.000000,13500.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1350.000000,13510.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1351.000000,13520.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1352.000000,13530.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1353.000000,13540.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1354.000000,13550.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1355.000000,13560.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1356.000000,13570.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1357.000000,13580.000000,11.000000,0.454545,0.000000,2.000000,0.000000
1358.000000,13590.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1359.000000,13600.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1360.000000,13610.000000,13.000000,0.636364,1.000000,2.000000,0.000000
1361.000000,13620.000000,14.000000,0.727273,0.000000,2.000000,0.000000
1362.000000,13630.000000,12.000000,0.545455,1.000000,2.000000,0.000000
1363.000000,13640.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1364.000000,13650.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1365.000000,13660.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1366.000000,13670.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1367.000000,13680.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1368.000000,13690.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1369.000000,13700.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1370.000000,13710.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1371.000000,13720.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1372.000000,13730.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1373.000000,13740.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1374.000000,13750.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1375.000000,13760.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1376.000000,13770.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1377.000000,13780.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1378.000000,13790.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1379.000000,13800.000000,14.000000,0.727273,1.000000,2.000000,0.000000
1380.000000,13810.000000,10.000000,0.363636,1.000000,0.000000,1.000000
1381.000000,13820.000000,10.000000,0.363636,0.000000,2.000000,0.000000
1382.000000,13830.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1383.000000,13840.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1384.000000,13850.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1385.000000,13860.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1386.000000,13870.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1387.000000,13880.000000,12.000000,0.545455,1.000000,2.000000,0.000000
1388.000000,13890.000000,12.000000,0.545455,0.000000,2.000000,0.000000
1389.000000,13900.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1390.000000,13910.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1391.000000,13920.000000,14.000000,0.727273,1.000000,0.000000,0.000000
1392.000000,13930.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1393.000000,13940.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1394.000000,13950.000000,349.000000,31.181818,-1.000000,0.000000,0.000000
1395.000000,13960.000000,9.000000,0.272727,0.000000,0.000000,1.000000
1396.000000,13970.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1397.000000,13980.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1398.000000,13990.000000,11.000000,0.454545,0.000000,0.000000,1.000000
1399.000000,14000.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1400.000000,14010.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1401.000000,14020.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1402.000000,14030.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1403.000000,14040.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1404.000000,14050.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1405.000000,14060.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1406.000000,14070.000000,13.000000,0.636364,1.000000,0.000000,0.000000
1407.000000,14080.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1408.000000,14090.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1409.000000,14100.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1410.000000,14110.000000,340.000000,30.363636,-1.000000,0.000000,0.000000
1411.000000,14120.000000,1.000000,-0.454545,-1.000000,0.000000,0.000000
1412.000000,14130.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1413.000000,14140.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1414.000000,14150.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1415.000000,14160.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1416.000000,14170.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1417.000000,14180.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1418.000000,14190.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1419.000000,14200.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1420.000000,14210.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1421.000000,14220.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1422.000000,14230.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1423.000000,14240.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1424.000000,14250.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1425.000000,14260.000000,358.000000,32.000000,-1.000000,0.000000,0.000000
1426.000000,14270.000000,0.000000,-0.545455,-1.000000,0.000000,0.000000
1427.000000,14280.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1428.000000,14290.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1429.000000,14300.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1430.000000,14310.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1431.000000,14320.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1432.000000,14330.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1433.000000,14340.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1434.000000,14350.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1435.000000,14360.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1436.000000,14370.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1437.000000,14380.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1438.000000,14390.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1439.000000,14400.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1440.000000,14410.000000,9.000000,0.272727,1.000000,0.000000,0.000000
1441.000000,14420.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1442.000000,14430.000000,8.000000,0.181818,1.000000,0.000000,0.000000
1443.000000,14440.000000,11.000000,0.454545,1.000000,0.000000,0.000000
1444.000000,14450.000000,12.000000,0.545455,0.000000,0.000000,0.000000
1445.000000,14460.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1446.000000,14470.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1447.000000,14480.000000,9.000000,0.272727,1.000000,2.000000,0.000000
1448.000000,14490.000000,356.000000,31.818182,-1.000000,0.000000,0.000000
1449.000000,14500.000000,28.000000,2.000000,-1.000000,0.000000,0.000000
1450.000000,14510.000000,12.000000,0.545455,0.000000,0.000000,1.000000
1451.000000,14520.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1452.000000,14530.000000,11.000000,0.454545,0.000000,0.000000,0.000000
1453.000000,14540.000000,10.000000,0.363636,1.000000,0.000000,0.000000
1454.000000,14550.000000,12.000000,0.545455,1.000000,0.000000,0.000000
1455.000000,14560.000000,13.000000,0.636364,0.000000,0.000000,0.000000
1456.000000,14570.000000,10.000000,0.363636,1.000000,0.000000,0.000000
