Fault log of Dyd2
Iteration,Time(s),Current(A),Code
8483.000000,8484.000000,0.871614,-1.000000
8495.000000,8496.000000,0.870190,-1.000000
8505.000000,8506.000000,0.945736,-1.000000
8511.000000,8512.000000,1.091990,-1.000000
8518.000000,8519.000000,0.950705,-1.000000
8521.000000,8522.000000,0.827111,-1.000000
8527.000000,8528.000000,0.829946,-1.000000
8543.000000,8544.000000,0.965554,-1.000000
8546.000000,8547.000000,0.966293,-1.000000
8553.000000,8554.000000,1.069582,-1.000000
8571.000000,8572.000000,0.924793,-1.000000
8580.000000,8581.000000,0.975300,-1.000000
8602.000000,8603.000000,0.627245,-2.000000
8607.000000,8608.000000,0.993994,-1.000000
8616.000000,8617.000000,0.975565,-1.000000
8618.000000,8619.000000,0.833792,-1.000000
8642.000000,8643.000000,0.783196,-2.000000
8663.000000,8664.000000,0.804240,-2.000000
8674.000000,8675.000000,0.843704,-1.000000
8695.000000,8696.000000,0.822246,-1.000000
8713.000000,8714.000000,0.835088,-1.000000
8723.000000,8724.000000,0.825868,-1.000000
8736.000000,8737.000000,0.843144,-1.000000
8740.000000,8741.000000,0.821606,-1.000000
8760.000000,8761.000000,0.992801,-1.000000
8766.000000,8767.000000,0.988275,-1.000000
8770.000000,8771.000000,0.862834,-1.000000
8772.000000,8773.000000,0.993233,-1.000000
8782.000000,8783.000000,0.937918,-1.000000
8787.000000,8788.000000,0.833999,-1.000000
8798.000000,8799.000000,0.869451,-1.000000
8802.000000,8803.000000,0.844832,-1.000000
8808.000000,8809.000000,0.937606,-1.000000
8813.000000,8814.000000,1.065897,-1.000000
8819.000000,8820.000000,1.009342,-1.000000
8825.000000,8826.000000,0.929574,-1.000000
8838.000000,8839.000000,1.060923,-1.000000
8849.000000,8850.000000,1.044667,-1.000000
8862.000000,8863.000000,0.969338,-1.000000
8869.000000,8870.000000,0.952941,-1.000000
8871.000000,8872.000000,1.140982,-1.000000
8880.000000,8881.000000,0.874232,-1.000000
8890.000000,8891.000000,0.955188,-1.000000
8895.000000,8896.000000,0.876255,-1.000000
8909.000000,8910.000000,0.967039,-1.000000
8920.000000,8921.000000,0.963122,-1.000000
8924.000000,8925.000000,0.822764,-1.000000
8934.000000,8935.000000,1.068032,-1.000000
8942.000000,8943.000000,0.936020,-1.000000
8959.000000,8960.000000,0.979178,-1.000000
8961.000000,8962.000000,0.874813,-1.000000
8977.000000,8978.000000,0.967284,-1.000000
8980.000000,8981.000000,0.927048,-1.000000
8991.000000,8992.000000,0.845118,-1.000000
8995.000000,8996.000000,0.929410,-1.000000
8999.000000,9000.000000,0.972592,-1.000000
9003.000000,9004.000000,0.825804,-1.000000
9007.000000,9008.000000,1.088240,-1.000000
9010.000000,9011.000000,0.854359,-1.000000
9020.000000,9021.000000,0.857586,-1.000000
9031.000000,9032.000000,0.838331,-1.000000
9037.000000,9038.000000,0.970737,-1.000000
9044.000000,9045.000000,0.965383,-1.000000
9049.000000,9050.000000,0.978158,-1.000000
9054.000000,9055.000000,0.850271,-1.000000
9057.000000,9058.000000,0.994071,-1.000000
9071.000000,9072.000000,0.980187,-1.000000
9074.000000,9075.000000,0.866758,-1.000000
9078.000000,9079.000000,0.977254,-1.000000
9080.000000,9081.000000,0.874627,-1.000000
9087.000000,9088.000000,0.939908,-1.000000
9091.000000,9092.000000,0.953642,-1.000000
9096.000000,9097.000000,0.863290,-1.000000
9104.000000,9105.000000,0.940771,-1.000000
9115.000000,9116.000000,0.971092,-1.000000
9119.000000,9120.000000,1.040088,-1.000000
9127.000000,9128.000000,1.097644,-1.000000
9140.000000,9141.000000,0.846996,-1.000000
9144.000000,9145.000000,0.838783,-1.000000
9148.000000,9149.000000,1.065471,-1.000000
9159.000000,9160.000000,0.875047,-1.000000
9163.000000,9164.000000,1.079492,-1.000000
9168.000000,9169.000000,0.875793,-1.000000
9178.000000,9179.000000,0.938446,-1.000000
9181.000000,9182.000000,0.869689,-1.000000
9183.000000,9184.000000,0.978184,-1.000000
9186.000000,9187.000000,0.873625,-1.000000
9194.000000,9195.000000,0.857781,-1.000000
9199.000000,9200.000000,0.832510,-1.000000
9204.000000,9205.000000,0.836017,-1.000000
9210.000000,9211.000000,0.977619,-1.000000
9214.000000,9215.000000,0.829054,-1.000000
9218.000000,9219.000000,0.932161,-1.000000
9225.000000,9226.000000,0.963549,-1.000000
9229.000000,9230.000000,1.001915,-1.000000
9262.000000,9263.000000,0.790759,-2.000000
9265.000000,9266.000000,0.990459,-1.000000
9283.000000,9284.000000,0.878759,-1.000000
9289.000000,9290.000000,0.833359,-1.000000
9295.000000,9296.000000,1.037330,-1.000000
9316.000000,9317.000000,0.874817,-1.000000
9331.000000,9332.000000,0.836625,-1.000000
9341.000000,9342.000000,0.848109,-1.000000
9351.000000,9352.000000,0.958982,-1.000000
9353.000000,9354.000000,1.089298,-1.000000
9369.000000,9370.000000,0.875328,-1.000000
9378.000000,9379.000000,0.874384,-1.000000
9391.000000,9392.000000,0.993686,-1.000000
9395.000000,9396.000000,0.959579,-1.000000
9400.000000,9401.000000,0.987873,-1.000000
9410.000000,9411.000000,0.946138,-1.000000
9418.000000,9419.000000,1.108600,-1.000000
9429.000000,9430.000000,0.943356,-1.000000
9433.000000,9434.000000,0.839541,-1.000000
9443.000000,9444.000000,1.132627,-1.000000
9447.000000,9448.000000,1.031282,-1.000000
9455.000000,9456.000000,0.963328,-1.000000
9461.000000,9462.000000,0.854526,-1.000000
9467.000000,9468.000000,0.842524,-1.000000
9472.000000,9473.000000,0.852763,-1.000000
9497.000000,9498.000000,0.838178,-2.000000
9518.000000,9519.000000,0.995330,-1.000000
9523.000000,9524.000000,0.981691,-1.000000
9529.000000,9530.000000,0.993474,-1.000000
9549.000000,9550.000000,0.977699,-1.000000
9553.000000,9554.000000,0.992080,-1.000000
9562.000000,9563.000000,0.969471,-1.000000
9580.000000,9581.000000,0.829967,-1.000000
9585.000000,9586.000000,1.082849,-1.000000
9596.000000,9597.000000,0.945152,-1.000000
9616.000000,9617.000000,1.062986,-1.000000
9633.000000,9634.000000,0.954742,-1.000000
9645.000000,9646.000000,1.071689,-1.000000
9666.000000,9667.000000,0.849331,-2.000000
9680.000000,9681.000000,1.036102,-1.000000
9720.000000,9721.000000,0.898698,-2.000000
9747.000000,9748.000000,0.906945,-2.000000
9772.000000,9773.000000,0.820060,-2.000000
9784.000000,9785.000000,1.071278,-1.000000
9790.000000,9791.000000,0.976359,-1.000000
9816.000000,9817.000000,0.880289,-2.000000
9837.000000,9838.000000,0.731539,-2.000000
9848.000000,9849.000000,0.970079,-1.000000
9873.000000,9874.000000,0.718327,-2.000000
9895.000000,9896.000000,0.898228,-2.000000
9905.000000,9906.000000,0.968159,-1.000000
9926.000000,9927.000000,1.005636,-1.000000
9929.000000,9930.000000,1.020798,-1.000000
9956.000000,9957.000000,0.801992,-2.000000
9981.000000,9982.000000,0.866486,-2.000000
