Fault log of Dyd2
Iteration,Time(s),Current(A),Code
2671.000000,2672.000000,0.670704,-1.000000
2684.000000,2685.000000,0.702672,-1.000000
2688.000000,2689.000000,0.702649,-1.000000
2692.000000,2693.000000,0.667765,-1.000000
2699.000000,2700.000000,0.621056,-1.000000
2727.000000,2728.000000,0.661771,-1.000000
2740.000000,2741.000000,0.636938,-1.000000
2745.000000,2746.000000,0.709244,-1.000000
2763.000000,2764.000000,0.653768,-1.000000
2771.000000,2772.000000,0.655552,-1.000000
2787.000000,2788.000000,0.701048,-1.000000
2795.000000,2796.000000,0.719314,-1.000000
2846.000000,2847.000000,0.708961,-1.000000
2850.000000,2851.000000,0.571182,-1.000000
2983.000000,2984.000000,0.565411,-1.000000
2996.000000,2997.000000,0.549327,-1.000000
3207.000000,3208.000000,0.565688,-1.000000
3212.000000,3213.000000,0.578316,-1.000000
3262.000000,3263.000000,0.744788,-1.000000
3302.000000,3303.000000,0.555318,-1.000000
3353.000000,3354.000000,0.645398,-1.000000
3362.000000,3363.000000,0.643438,-1.000000
3386.000000,3387.000000,0.560084,-1.000000
3460.000000,3461.000000,0.557018,-1.000000
3469.000000,3470.000000,0.683677,-1.000000
3514.000000,3515.000000,0.646841,-1.000000
3519.000000,3520.000000,0.778820,-1.000000
3535.000000,3536.000000,0.568624,-1.000000
3546.000000,3547.000000,0.650142,-1.000000
3549.000000,3550.000000,0.641134,-1.000000
3580.000000,3581.000000,0.564940,-1.000000
3624.000000,3625.000000,0.643116,-1.000000
3628.000000,3629.000000,0.648139,-1.000000
3636.000000,3637.000000,1.017681,-1.000000
3689.000000,3690.000000,0.968459,-1.000000
3694.000000,3695.000000,0.830882,-1.000000
3699.000000,3700.000000,0.972568,-1.000000
3709.000000,3710.000000,0.829171,-1.000000
3728.000000,3729.000000,0.716044,-1.000000
3757.000000,3758.000000,0.730494,-1.000000
3936.000000,3937.000000,0.692525,-1.000000
3959.000000,3960.000000,0.866078,-1.000000
3969.000000,3970.000000,0.669476,-1.000000
3971.000000,3972.000000,0.831776,-1.000000
3976.000000,3977.000000,0.669659,-1.000000
3979.000000,3980.000000,0.591420,-1.000000
3983.000000,3984.000000,0.648079,-1.000000
3985.000000,3986.000000,0.866954,-1.000000
3996.000000,3997.000000,1.013777,-1.000000
3999.000000,4000.000000,0.684897,-1.000000
4003.000000,4004.000000,0.664330,-1.000000
4005.000000,4006.000000,0.556734,-1.000000
4011.000000,4012.000000,0.648518,-1.000000
4016.000000,4017.000000,0.839091,-1.000000
4019.000000,4020.000000,0.718926,-1.000000
4022.000000,4023.000000,0.591133,-1.000000
4030.000000,4031.000000,0.655206,-1.000000
4033.000000,4034.000000,0.149134,-1.000000
4036.000000,4037.000000,0.554347,-1.000000
4047.000000,4048.000000,0.107019,-1.000000
4051.000000,4052.000000,0.190514,-1.000000
4057.000000,4058.000000,0.131706,-1.000000
4060.000000,4061.000000,0.554837,-1.000000
4072.000000,4073.000000,0.152339,-1.000000
4083.000000,4084.000000,0.198350,-1.000000
4086.000000,4087.000000,0.570626,-1.000000
4095.000000,4096.000000,0.114793,-1.000000
4109.000000,4110.000000,0.123344,-1.000000
4114.000000,4115.000000,0.131488,-1.000000
4124.000000,4125.000000,0.148191,-1.000000
4149.000000,4150.000000,0.572525,-1.000000
4241.000000,4242.000000,0.555063,-1.000000
4250.000000,4251.000000,0.676308,-1.000000
4418.000000,4419.000000,0.585008,-1.000000
4421.000000,4422.000000,0.592655,-1.000000
4427.000000,4428.000000,0.235270,-1.000000
4431.000000,4432.000000,0.652779,-1.000000
4442.000000,4443.000000,0.123679,-1.000000
4450.000000,4451.000000,0.559210,-1.000000
4456.000000,4457.000000,0.162666,-1.000000
4460.000000,4461.000000,0.139348,-1.000000
4470.000000,4471.000000,0.587271,-1.000000
4473.000000,4474.000000,0.167006,-1.000000
4481.000000,4482.000000,0.721927,-1.000000
4489.000000,4490.000000,0.718998,-1.000000
4501.000000,4502.000000,0.218509,-1.000000
4505.000000,4506.000000,0.217235,-1.000000
4568.000000,4569.000000,0.686359,-1.000000
4573.000000,4574.000000,0.567833,-1.000000
4596.000000,4597.000000,0.130463,-1.000000
4602.000000,4603.000000,0.139031,-1.000000
4612.000000,4613.000000,0.657562,-1.000000
4614.000000,4615.000000,0.134094,-1.000000
4620.000000,4621.000000,0.655046,-1.000000
4624.000000,4625.000000,0.568768,-1.000000
4627.000000,4628.000000,0.655896,-1.000000
4630.000000,4631.000000,0.189225,-1.000000
4642.000000,4643.000000,0.234075,-1.000000
4647.000000,4648.000000,0.206558,-1.000000
4655.000000,4656.000000,0.227139,-1.000000
4658.000000,4659.000000,0.574601,-1.000000
4661.000000,4662.000000,0.165435,-1.000000
4663.000000,4664.000000,0.586076,-1.000000
4668.000000,4669.000000,0.660562,-1.000000
4672.000000,4673.000000,0.567391,-1.000000
4679.000000,4680.000000,0.175711,-1.000000
4683.000000,4684.000000,0.204049,-1.000000
4685.000000,4686.000000,0.561991,-1.000000
4715.000000,4716.000000,0.568585,-1.000000
4726.000000,4727.000000,0.646203,-1.000000
4857.000000,4858.000000,0.574137,-1.000000
4860.000000,4861.000000,0.139497,-1.000000
4866.000000,4867.000000,0.183185,-1.000000
4875.000000,4876.000000,0.559159,-1.000000
4879.000000,4880.000000,0.662329,-1.000000
4882.000000,4883.000000,0.559621,-1.000000
4885.000000,4886.000000,0.700685,-1.000000
4889.000000,4890.000000,0.708152,-1.000000
4900.000000,4901.000000,0.670632,-1.000000
4904.000000,4905.000000,0.222252,-1.000000
4907.000000,4908.000000,0.581419,-1.000000
4912.000000,4913.000000,0.203577,-1.000000
4921.000000,4922.000000,0.672845,-1.000000
4924.000000,4925.000000,0.185908,-1.000000
4937.000000,4938.000000,0.185076,-1.000000
4942.000000,4943.000000,0.163703,-1.000000
4950.000000,4951.000000,0.206150,-1.000000
5050.000000,5051.000000,0.578540,-1.000000
5065.000000,5066.000000,0.659133,-1.000000
5069.000000,5070.000000,0.670942,-1.000000
5121.000000,5122.000000,0.670616,-1.000000
5164.000000,5165.000000,0.766701,-1.000000
5170.000000,5171.000000,0.745317,-1.000000
5172.000000,5173.000000,0.586225,-1.000000
5178.000000,5179.000000,0.656042,-1.000000
5181.000000,5182.000000,0.568585,-1.000000
5186.000000,5187.000000,0.204709,-1.000000
5188.000000,5189.000000,0.669444,-1.000000
5191.000000,5192.000000,0.687560,-1.000000
5195.000000,5196.000000,0.574893,-1.000000
5202.000000,5203.000000,0.210337,-1.000000
5205.000000,5206.000000,0.561523,-1.000000
5213.000000,5214.000000,0.166547,-1.000000
5220.000000,5221.000000,0.193195,-1.000000
5223.000000,5224.000000,0.670293,-1.000000
5227.000000,5228.000000,0.202664,-1.000000
5234.000000,5235.000000,0.796369,-1.000000
5288.000000,5289.000000,0.648886,-1.000000
5300.000000,5301.000000,0.721317,-1.000000
5307.000000,5308.000000,0.672575,-1.000000
5329.000000,5330.000000,0.583971,-1.000000
5339.000000,5340.000000,0.693089,-1.000000
5342.000000,5343.000000,0.565563,-1.000000
5358.000000,5359.000000,0.679173,-1.000000
5395.000000,5396.000000,0.654792,-1.000000
5404.000000,5405.000000,0.676587,-1.000000
5410.000000,5411.000000,0.647789,-1.000000
5454.000000,5455.000000,0.582891,-1.000000
5471.000000,5472.000000,0.925927,-1.000000
5478.000000,5479.000000,0.723136,-1.000000
5480.000000,5481.000000,0.563174,-1.000000
5576.000000,5577.000000,0.682489,-1.000000
5582.000000,5583.000000,0.560449,-1.000000
5600.000000,5601.000000,0.700165,-1.000000
5607.000000,5608.000000,0.718888,-1.000000
5684.000000,5685.000000,0.668113,-1.000000
5689.000000,5690.000000,0.782930,-1.000000
5748.000000,5749.000000,0.652516,-1.000000
5777.000000,5778.000000,0.678090,-1.000000
5788.000000,5789.000000,0.694544,-1.000000
5817.000000,5818.000000,0.555500,-1.000000
5864.000000,5865.000000,0.558378,-1.000000
5868.000000,5869.000000,0.677207,-1.000000
5871.000000,5872.000000,0.573751,-1.000000
5875.000000,5876.000000,0.745346,-1.000000
5893.000000,5894.000000,0.657592,-1.000000
5899.000000,5900.000000,0.558494,-1.000000
5907.000000,5908.000000,0.698255,-1.000000
5911.000000,5912.000000,0.565936,-1.000000
5922.000000,5923.000000,0.762730,-1.000000
5932.000000,5933.000000,0.678605,-1.000000
5969.000000,5970.000000,0.676391,-1.000000
5989.000000,5990.000000,0.681850,-1.000000
6004.000000,6005.000000,0.652870,-1.000000
6014.000000,6015.000000,0.706965,-1.000000
6032.000000,6033.000000,0.557972,-1.000000
6036.000000,6037.000000,0.765029,-1.000000
6040.000000,6041.000000,0.589062,-1.000000
6063.000000,6064.000000,0.742228,-1.000000
6077.000000,6078.000000,0.910309,-1.000000
6079.000000,6080.000000,0.702467,-1.000000
6082.000000,6083.000000,0.599783,-1.000000
6096.000000,6097.000000,0.733375,-1.000000
6140.000000,6141.000000,0.729703,-1.000000
6144.000000,6145.000000,0.239307,-1.000000
6147.000000,6148.000000,0.746585,-1.000000
6150.000000,6151.000000,0.783419,-1.000000
6155.000000,6156.000000,0.707335,-1.000000
6160.000000,6161.000000,0.711048,-1.000000
6169.000000,6170.000000,0.216338,-1.000000
6172.000000,6173.000000,0.588663,-1.000000
6174.000000,6175.000000,0.226589,-1.000000
6179.000000,6180.000000,0.206779,-1.000000
6185.000000,6186.000000,0.772628,-1.000000
6188.000000,6189.000000,0.760829,-1.000000
6192.000000,6193.000000,0.243998,-1.000000
6196.000000,6197.000000,0.709515,-1.000000
6200.000000,6201.000000,0.799119,-1.000000
6210.000000,6211.000000,0.748555,-1.000000
6215.000000,6216.000000,0.735159,-1.000000
6218.000000,6219.000000,0.299460,-1.000000
6226.000000,6227.000000,0.309768,-1.000000
6228.000000,6229.000000,0.718507,-1.000000
6230.000000,6231.000000,0.274540,-1.000000
6233.000000,6234.000000,0.730875,-1.000000
6237.000000,6238.000000,0.258680,-1.000000
6258.000000,6259.000000,0.735963,-1.000000
6262.000000,6263.000000,0.581453,-1.000000
6382.000000,6383.000000,0.577906,-1.000000
6397.000000,6398.000000,0.705074,-1.000000
6401.000000,6402.000000,0.300596,-1.000000
6405.000000,6406.000000,0.703304,-1.000000
6410.000000,6411.000000,0.873915,-1.000000
6416.000000,6417.000000,0.795036,-1.000000
6423.000000,6424.000000,0.291355,-1.000000
6429.000000,6430.000000,0.719810,-1.000000
6434.000000,6435.000000,0.852852,-1.000000
6444.000000,6445.000000,0.809147,-1.000000
6447.000000,6448.000000,0.883508,-1.000000
6457.000000,6458.000000,0.745099,-1.000000
6459.000000,6460.000000,0.580381,-1.000000
6472.000000,6473.000000,0.767154,-1.000000
6477.000000,6478.000000,0.595367,-1.000000
6484.000000,6485.000000,0.708666,-1.000000
6490.000000,6491.000000,0.587396,-1.000000
6556.000000,6557.000000,0.587829,-1.000000
6571.000000,6572.000000,0.581695,-1.000000
6611.000000,6612.000000,0.754616,-1.000000
6621.000000,6622.000000,0.780562,-1.000000
6632.000000,6633.000000,0.768387,-1.000000
6638.000000,6639.000000,0.747740,-1.000000
6645.000000,6646.000000,0.857908,-1.000000
6666.000000,6667.000000,0.591000,-1.000000
6674.000000,6675.000000,0.770477,-1.000000
6693.000000,6694.000000,0.846235,-1.000000
6708.000000,6709.000000,0.719773,-1.000000
6725.000000,6726.000000,0.801402,-1.000000
6734.000000,6735.000000,0.790631,-1.000000
6751.000000,6752.000000,0.943966,-1.000000
6787.000000,6788.000000,0.805827,-1.000000
6800.000000,6801.000000,0.763891,-1.000000
6804.000000,6805.000000,1.015534,-1.000000
6822.000000,6823.000000,0.806192,-1.000000
6844.000000,6845.000000,0.594963,-1.000000
6848.000000,6849.000000,0.586895,-1.000000
6863.000000,6864.000000,0.597506,-1.000000
6872.000000,6873.000000,0.269944,-1.000000
6878.000000,6879.000000,0.312201,-1.000000
6882.000000,6883.000000,0.596797,-1.000000
6887.000000,6888.000000,0.837735,-1.000000
6890.000000,6891.000000,0.795800,-1.000000
6894.000000,6895.000000,0.872263,-1.000000
6896.000000,6897.000000,0.582131,-1.000000
6901.000000,6902.000000,0.269936,-1.000000
6905.000000,6906.000000,0.231771,-1.000000
6921.000000,6922.000000,0.285386,-1.000000
6932.000000,6933.000000,0.596719,-1.000000
6969.000000,6970.000000,0.587545,-1.000000
6975.000000,6976.000000,0.580108,-1.000000
6978.000000,6979.000000,0.596230,-1.000000
7016.000000,7017.000000,0.832460,-1.000000
7037.000000,7038.000000,0.890624,-1.000000
7041.000000,7042.000000,0.912607,-1.000000
7049.000000,7050.000000,0.581700,-1.000000
7111.000000,7112.000000,0.594403,-1.000000
7116.000000,7117.000000,0.779144,-1.000000
7135.000000,7136.000000,0.849559,-1.000000
7137.000000,7138.000000,0.584622,-1.000000
7148.000000,7149.000000,0.590522,-1.000000
7157.000000,7158.000000,0.770924,-1.000000
7180.000000,7181.000000,0.583857,-1.000000
7199.000000,7200.000000,0.593506,-1.000000
7212.000000,7213.000000,0.582229,-1.000000
7330.000000,7331.000000,0.809898,-1.000000
7333.000000,7334.000000,0.797521,-1.000000
7339.000000,7340.000000,0.251584,-1.000000
7343.000000,7344.000000,0.265739,-1.000000
7370.000000,7371.000000,0.353999,-1.000000
7378.000000,7379.000000,0.278669,-1.000000
7383.000000,7384.000000,0.294485,-1.000000
7393.000000,7394.000000,0.772544,-1.000000
7398.000000,7399.000000,0.824567,-1.000000
7401.000000,7402.000000,0.909662,-1.000000
7405.000000,7406.000000,0.957352,-1.000000
7475.000000,7476.000000,0.825395,-1.000000
7484.000000,7485.000000,0.798622,-1.000000
7545.000000,7546.000000,0.923113,-1.000000
7660.000000,7661.000000,0.816889,-1.000000
7663.000000,7664.000000,0.978800,-1.000000
7687.000000,7688.000000,0.774917,-1.000000
7695.000000,7696.000000,0.770917,-1.000000
7748.000000,7749.000000,0.774433,-1.000000
7823.000000,7824.000000,0.772915,-1.000000
7840.000000,7841.000000,0.333499,-1.000000
7846.000000,7847.000000,0.351059,-1.000000
7851.000000,7852.000000,0.773621,-1.000000
7861.000000,7862.000000,0.367271,-1.000000
7864.000000,7865.000000,0.333703,-1.000000
7867.000000,7868.000000,0.367321,-1.000000
7869.000000,7870.000000,0.801857,-1.000000
7876.000000,7877.000000,0.941480,-1.000000
7879.000000,7880.000000,1.043598,-1.000000
7883.000000,7884.000000,0.794759,-1.000000
7888.000000,7889.000000,0.979185,-1.000000
7898.000000,7899.000000,0.794981,-1.000000
7907.000000,7908.000000,0.820312,-1.000000
8004.000000,8005.000000,0.839916,-1.000000
8009.000000,8010.000000,0.827253,-1.000000
8050.000000,8051.000000,0.858463,-1.000000
8261.000000,8262.000000,0.810316,-1.000000
8285.000000,8286.000000,0.841015,-1.000000
8289.000000,8290.000000,0.994042,-1.000000
8306.000000,8307.000000,0.793859,-1.000000
8310.000000,8311.000000,0.799808,-1.000000
8318.000000,8319.000000,0.824795,-1.000000
8322.000000,8323.000000,0.829211,-1.000000
8352.000000,8353.000000,0.972416,-1.000000
8454.000000,8455.000000,0.856706,-1.000000
8471.000000,8472.000000,0.803569,-1.000000
8476.000000,8477.000000,0.310270,-1.000000
8478.000000,8479.000000,0.803436,-1.000000
8482.000000,8483.000000,0.812606,-1.000000
8487.000000,8488.000000,0.808885,-1.000000
8489.000000,8490.000000,0.390130,-1.000000
8492.000000,8493.000000,0.356002,-1.000000
8494.000000,8495.000000,0.802417,-1.000000
8496.000000,8497.000000,0.365953,-1.000000
8498.000000,8499.000000,0.790526,-1.000000
8505.000000,8506.000000,0.815805,-1.000000
8515.000000,8516.000000,0.982703,-1.000000
8521.000000,8522.000000,0.402687,-1.000000
8528.000000,8529.000000,0.818696,-1.000000
8533.000000,8534.000000,0.317867,-1.000000
8537.000000,8538.000000,0.401024,-1.000000
8633.000000,8634.000000,0.805616,-1.000000
8688.000000,8689.000000,0.861233,-1.000000
8693.000000,8694.000000,0.856409,-1.000000
8711.000000,8712.000000,0.837175,-1.000000
8715.000000,8716.000000,0.985973,-1.000000
8757.000000,8758.000000,0.802835,-1.000000
8760.000000,8761.000000,0.969758,-1.000000
8767.000000,8768.000000,0.823411,-1.000000
8797.000000,8798.000000,0.321372,-1.000000
8801.000000,8802.000000,0.816811,-1.000000
8803.000000,8804.000000,0.347575,-1.000000
8805.000000,8806.000000,0.814196,-1.000000
8809.000000,8810.000000,0.855594,-1.000000
8811.000000,8812.000000,0.344232,-1.000000
8815.000000,8816.000000,0.828974,-1.000000
8822.000000,8823.000000,0.321221,-1.000000
8827.000000,8828.000000,0.351369,-1.000000
8830.000000,8831.000000,0.852399,-1.000000
8835.000000,8836.000000,0.820286,-1.000000
8838.000000,8839.000000,0.410649,-1.000000
8842.000000,8843.000000,0.860149,-1.000000
8856.000000,8857.000000,0.406136,-1.000000
8863.000000,8864.000000,0.793611,-1.000000
8867.000000,8868.000000,0.937826,-1.000000
8873.000000,8874.000000,0.952872,-1.000000
8877.000000,8878.000000,0.896825,-1.000000
8887.000000,8888.000000,0.841635,-1.000000
8894.000000,8895.000000,0.374802,-1.000000
8899.000000,8900.000000,0.337126,-1.000000
8902.000000,8903.000000,0.850639,-1.000000
8906.000000,8907.000000,0.354608,-1.000000
8928.000000,8929.000000,0.827074,-1.000000
8939.000000,8940.000000,0.820332,-1.000000
8944.000000,8945.000000,0.836598,-1.000000
8962.000000,8963.000000,0.872038,-1.000000
8967.000000,8968.000000,0.866833,-1.000000
8971.000000,8972.000000,0.861451,-1.000000
8977.000000,8978.000000,0.843938,-1.000000
8990.000000,8991.000000,0.799304,-1.000000
8994.000000,8995.000000,0.803234,-1.000000
8999.000000,9000.000000,0.852650,-1.000000
9015.000000,9016.000000,1.030429,-1.000000
9058.000000,9059.000000,0.812628,-1.000000
9104.000000,9105.000000,0.909989,-2.000000
9160.000000,9161.000000,0.814793,-1.000000
9173.000000,9174.000000,0.955318,-1.000000
9251.000000,9252.000000,0.762562,-2.000000
9260.000000,9261.000000,0.892281,-1.000000
9271.000000,9272.000000,0.903097,-1.000000
9279.000000,9280.000000,0.982331,-1.000000
9324.000000,9325.000000,0.398856,-1.000000
9328.000000,9329.000000,0.388922,-1.000000
9331.000000,9332.000000,0.850864,-1.000000
9334.000000,9335.000000,0.419012,-1.000000
9338.000000,9339.000000,0.871407,-1.000000
9340.000000,9341.000000,1.026678,-1.000000
9345.000000,9346.000000,0.947726,-1.000000
9347.000000,9348.000000,1.254199,-1.000000
9349.000000,9350.000000,1.001257,-1.000000
9353.000000,9354.000000,0.853978,-1.000000
9357.000000,9358.000000,1.049051,-1.000000
9360.000000,9361.000000,0.877650,-1.000000
9366.000000,9367.000000,0.355210,-1.000000
9370.000000,9371.000000,0.881997,-1.000000
9372.000000,9373.000000,0.425616,-1.000000
9376.000000,9377.000000,0.381914,-1.000000
9390.000000,9391.000000,0.372828,-1.000000
9393.000000,9394.000000,0.351078,-1.000000
9395.000000,9396.000000,0.872976,-1.000000
9398.000000,9399.000000,0.358998,-1.000000
9410.000000,9411.000000,0.862433,-1.000000
9414.000000,9415.000000,0.972465,-1.000000
9418.000000,9419.000000,0.964497,-1.000000
9422.000000,9423.000000,0.906639,-1.000000
9426.000000,9427.000000,1.029164,-1.000000
9428.000000,9429.000000,0.862971,-1.000000
9537.000000,9538.000000,0.834528,-1.000000
9648.000000,9649.000000,0.839689,-1.000000
9660.000000,9661.000000,0.897071,-1.000000
9726.000000,9727.000000,0.875015,-1.000000
9729.000000,9730.000000,0.751420,-1.000000
9731.000000,9732.000000,0.896545,-1.000000
9749.000000,9750.000000,0.897808,-1.000000
9757.000000,9758.000000,0.848883,-1.000000
9759.000000,9760.000000,0.983518,-1.000000
9763.000000,9764.000000,0.914801,-1.000000
9771.000000,9772.000000,0.890764,-1.000000
9775.000000,9776.000000,0.423505,-1.000000
9787.000000,9788.000000,0.391659,-1.000000
9789.000000,9790.000000,0.901575,-1.000000
9792.000000,9793.000000,0.865394,-1.000000
9799.000000,9800.000000,1.033715,-1.000000
9803.000000,9804.000000,0.886965,-1.000000
9807.000000,9808.000000,0.905672,-1.000000
9815.000000,9816.000000,0.976378,-1.000000
9827.000000,9828.000000,0.900217,-1.000000
9835.000000,9836.000000,0.445574,-1.000000
9844.000000,9845.000000,0.877433,-1.000000
9933.000000,9934.000000,0.874658,-1.000000
9952.000000,9953.000000,0.424803,-1.000000
9954.000000,9955.000000,1.023414,-1.000000
9959.000000,9960.000000,0.850496,-1.000000
9964.000000,9965.000000,1.031456,-1.000000
9975.000000,9976.000000,0.842915,-1.000000
9980.000000,9981.000000,0.390086,-1.000000
9985.000000,9986.000000,0.398180,-1.000000
9992.000000,9993.000000,0.425288,-1.000000
9994.000000,9995.000000,0.860305,-1.000000
