Fault log of Dyd2
Iteration,Time(s),Current(A),Code
9199.000000,9200.000000,0.448926,-1.000000
9204.000000,9205.000000,0.491148,-1.000000
9206.000000,9207.000000,1.009305,-1.000000
9213.000000,9214.000000,0.486426,-1.000000
9223.000000,9224.000000,0.899925,-1.000000
9227.000000,9228.000000,0.495434,-1.000000
9237.000000,9238.000000,0.462079,-1.000000
9242.000000,9243.000000,0.916611,-1.000000
9245.000000,9246.000000,0.467923,-1.000000
9249.000000,9250.000000,0.922857,-1.000000
9258.000000,9259.000000,0.992815,-1.000000
9260.000000,9261.000000,0.444526,-1.000000
9264.000000,9265.000000,0.969812,-1.000000
9269.000000,9270.000000,0.495660,-1.000000
9271.000000,9272.000000,0.904761,-1.000000
9275.000000,9276.000000,0.963646,-1.000000
9285.000000,9286.000000,1.130366,-1.000000
9298.000000,9299.000000,1.045789,-1.000000
9305.000000,9306.000000,0.522063,-1.000000
9307.000000,9308.000000,0.884123,-1.000000
9310.000000,9311.000000,0.934622,-1.000000
9314.000000,9315.000000,0.975155,-1.000000
9321.000000,9322.000000,0.991023,-1.000000
9326.000000,9327.000000,1.185178,-1.000000
9331.000000,9332.000000,0.938783,-1.000000
9334.000000,9335.000000,1.063570,-1.000000
9338.000000,9339.000000,0.935776,-1.000000
9342.000000,9343.000000,1.073932,-1.000000
9347.000000,9348.000000,0.932326,-1.000000
9349.000000,9350.000000,1.049091,-1.000000
9351.000000,9352.000000,0.925969,-1.000000
9367.000000,9368.000000,0.940738,-1.000000
9372.000000,9373.000000,1.253115,-1.000000
9448.000000,9449.000000,0.925691,-1.000000
9454.000000,9455.000000,0.536485,-1.000000
9461.000000,9462.000000,0.532958,-1.000000
9470.000000,9471.000000,1.016224,-1.000000
9472.000000,9473.000000,0.461180,-1.000000
9475.000000,9476.000000,0.957266,-1.000000
9479.000000,9480.000000,0.502860,-1.000000
9483.000000,9484.000000,0.523663,-1.000000
9486.000000,9487.000000,1.095618,-1.000000
9489.000000,9490.000000,0.931814,-1.000000
9492.000000,9493.000000,0.995961,-1.000000
9498.000000,9499.000000,1.240277,-1.000000
9503.000000,9504.000000,1.049795,-1.000000
9508.000000,9509.000000,1.276578,-1.000000
9510.000000,9511.000000,0.906392,-1.000000
9515.000000,9516.000000,1.219404,-1.000000
9527.000000,9528.000000,1.132481,-1.000000
9535.000000,9536.000000,0.907511,-1.000000
9552.000000,9553.000000,1.022608,-1.000000
9569.000000,9570.000000,1.052936,-1.000000
9583.000000,9584.000000,1.023410,-1.000000
9588.000000,9589.000000,0.924144,-1.000000
9688.000000,9689.000000,0.974183,-1.000000
9726.000000,9727.000000,0.991717,-1.000000
9778.000000,9779.000000,1.032511,-1.000000
9831.000000,9832.000000,0.933145,-1.000000
9836.000000,9837.000000,0.946057,-1.000000
9846.000000,9847.000000,0.961387,-1.000000
9849.000000,9850.000000,0.951398,-1.000000
9853.000000,9854.000000,1.125633,-1.000000
9861.000000,9862.000000,1.205217,-1.000000
9866.000000,9867.000000,1.005667,-1.000000
9872.000000,9873.000000,0.945246,-1.000000
9876.000000,9877.000000,0.567054,-1.000000
9879.000000,9880.000000,1.027132,-1.000000
9883.000000,9884.000000,0.514892,-1.000000
9886.000000,9887.000000,0.940840,-1.000000
9890.000000,9891.000000,1.129598,-1.000000
9895.000000,9896.000000,0.955405,-1.000000
9900.000000,9901.000000,0.971773,-1.000000
9906.000000,9907.000000,0.991415,-1.000000
9909.000000,9910.000000,0.492929,-1.000000
9914.000000,9915.000000,1.051731,-1.000000
9920.000000,9921.000000,0.950708,-1.000000
9925.000000,9926.000000,0.538561,-1.000000
9927.000000,9928.000000,0.998017,-1.000000
9929.000000,9930.000000,0.525167,-1.000000
9933.000000,9934.000000,1.030077,-1.000000
9940.000000,9941.000000,1.046382,-1.000000
9944.000000,9945.000000,0.572962,-1.000000
9948.000000,9949.000000,0.506118,-1.000000
9950.000000,9951.000000,0.983909,-1.000000
9953.000000,9954.000000,0.479172,-1.000000
9959.000000,9960.000000,1.051482,-1.000000
9964.000000,9965.000000,0.554906,-1.000000
9975.000000,9976.000000,0.960267,-1.000000
9980.000000,9981.000000,1.112280,-1.000000
9995.000000,9996.000000,0.972096,-1.000000
