Temps(ms),Voie3,Voie4
25480.0,11.0,13
25490.0,10.0,12
25500.0,9.0,12
25510.0,14.0,13
25520.0,16.0,12
25530.0,12.0,13
25540.0,11.0,13
25550.0,9.0,12
25560.0,10.0,13
25570.0,12.0,13
25580.0,11.0,13
25590.0,14.0,13
25600.0,12.0,13
25610.0,11.0,13
25620.0,13.0,13
25630.0,11.0,13
25640.0,11.0,13
25650.0,11.0,13
25660.0,14.0,13
25670.0,354.0,13
25680.0,0.0,2
25690.0,13.0,13
25700.0,9.0,12
25710.0,12.0,12
25720.0,12.0,13
25730.0,11.0,12
25740.0,10.0,13
25750.0,12.0,13
25760.0,13.0,13
25770.0,11.0,12
25780.0,13.0,13
25790.0,10.0,13
25800.0,9.0,13
25810.0,13.0,12
25820.0,12.0,12
25830.0,10.0,13
25840.0,12.0,13
25850.0,12.0,13
25860.0,11.0,13
25870.0,11.0,12
25880.0,10.0,12
25890.0,10.0,13
25900.0,13.0,13
25910.0,11.0,13
25920.0,11.0,12
25930.0,11.0,12
25940.0,12.0,13
25950.0,13.0,13
25960.0,10.0,13
25970.0,10.0,13
25980.0,14.0,13
25990.0,10.0,13
26000.0,10.0,13
26010.0,12.0,12
26020.0,11.0,12
26030.0,11.0,13
26040.0,12.0,12
26050.0,12.0,12
26060.0,13.0,13
26070.0,14.0,13
26080.0,12.0,13
26090.0,13.0,13
26100.0,12.0,13
26110.0,301.0,13
26120.0,308.0,11
26130.0,10.0,17
26140.0,11.0,13
26150.0,10.0,13
26160.0,13.0,12
26170.0,12.0,13
26180.0,13.0,12
26190.0,12.0,12
26200.0,12.0,12
26210.0,12.0,12
26220.0,11.0,12
26230.0,12.0,13
26240.0,109.0,12
26250.0,367.0,13
26260.0,1.0,14
26270.0,11.0,12
26280.0,12.0,13
26290.0,13.0,13
26300.0,12.0,12
26310.0,13.0,12
26320.0,12.0,13
26330.0,15.0,13
26340.0,12.0,13
26350.0,12.0,13
26360.0,15.0,12
26370.0,11.0,12
26380.0,12.0,13
26390.0,10.0,12
26400.0,12.0,13
26410.0,12.0,12
26420.0,12.0,13
26430.0,12.0,11
26440.0,10.0,12
26450.0,12.0,12
26460.0,9.0,12
26470.0,12.0,12
26480.0,13.0,12
26490.0,305.0,13
26500.0,177.0,5
26510.0,6.0,18
26520.0,11.0,12
26530.0,11.0,13
26540.0,12.0,12
26550.0,12.0,12
26560.0,12.0,13
26570.0,12.0,12
26580.0,10.0,12
26590.0,12.0,12
26600.0,11.0,12
26610.0,13.0,12
26620.0,12.0,12
26630.0,12.0,13
26640.0,10.0,12
26650.0,12.0,12
26660.0,12.0,13
26670.0,12.0,12
26680.0,10.0,12
26690.0,11.0,12
26700.0,9.0,12
26710.0,11.0,13
26720.0,10.0,12
26730.0,13.0,12
26740.0,12.0,12
26750.0,12.0,13
26760.0,11.0,12
26770.0,11.0,12
26780.0,10.0,13
26790.0,11.0,12
26800.0,12.0,13
26810.0,13.0,13
26820.0,10.0,12
26830.0,11.0,12
26840.0,12.0,12
26850.0,11.0,12
26860.0,11.0,13
26870.0,13.0,13
26880.0,11.0,12
26890.0,12.0,12
26900.0,12.0,12
26910.0,12.0,12
26920.0,12.0,12
26930.0,11.0,12
26940.0,11.0,12
26950.0,11.0,12
26960.0,12.0,13
26970.0,13.0,12
26980.0,13.0,13
26990.0,7.0,12
27000.0,11.0,12
27010.0,12.0,13
27020.0,10.0,12
27030.0,12.0,13
27040.0,13.0,13
27050.0,12.0,12
27060.0,12.0,13
27070.0,10.0,13
27080.0,12.0,13
27090.0,12.0,13
27100.0,12.0,13
27110.0,10.0,13
27120.0,10.0,13
27130.0,13.0,12
27140.0,12.0,13
27150.0,12.0,13
27160.0,11.0,12
27170.0,13.0,12
27180.0,12.0,13
27190.0,12.0,12
27200.0,12.0,13
27210.0,11.0,13
27220.0,11.0,12
27230.0,11.0,12
27240.0,14.0,12
27250.0,10.0,12
27260.0,12.0,13
27270.0,12.0,13
27280.0,12.0,13
27290.0,11.0,13
27300.0,13.0,13
27310.0,12.0,13
27320.0,11.0,13
27330.0,13.0,13
27340.0,10.0,13
27350.0,12.0,13
27360.0,11.0,13
27370.0,12.0,12
27380.0,12.0,12
27390.0,11.0,13
27400.0,10.0,13
27410.0,12.0,13
27420.0,13.0,13
27430.0,12.0,12
27440.0,12.0,12
27450.0,11.0,13
27460.0,12.0,13
27470.0,12.0,13
27480.0,13.0,13
27490.0,10.0,13
27500.0,11.0,13
27510.0,11.0,12
27520.0,12.0,13
27530.0,10.0,13
27540.0,11.0,13
27550.0,10.0,13
27560.0,11.0,13
27570.0,11.0,12
27580.0,12.0,13
27590.0,10.0,12
27600.0,13.0,12
27610.0,12.0,13
27620.0,11.0,12
27630.0,12.0,13
27640.0,13.0,13
27650.0,12.0,12
27660.0,12.0,13
27670.0,13.0,12
27680.0,12.0,13
27690.0,13.0,13
27700.0,10.0,13
27710.0,11.0,13
27720.0,12.0,13
27730.0,12.0,13
27740.0,12.0,13
27750.0,13.0,12
27760.0,13.0,12
27770.0,11.0,13
27780.0,12.0,12
27790.0,12.0,13
27800.0,13.0,12
27810.0,10.0,12
27820.0,12.0,12
27830.0,9.0,13
27840.0,10.0,13
27850.0,10.0,12
27860.0,11.0,13
27870.0,12.0,13
27880.0,12.0,12
27890.0,12.0,12
27900.0,11.0,13
27910.0,12.0,13
27920.0,10.0,13
27930.0,11.0,13
27940.0,13.0,13
27950.0,12.0,13
27960.0,12.0,13
27970.0,13.0,13
27980.0,10.0,12
27990.0,13.0,12
28000.0,11.0,12
28010.0,11.0,13
28020.0,14.0,13
28030.0,12.0,13
28040.0,11.0,12
28050.0,11.0,13
28060.0,12.0,13
28070.0,10.0,12
28080.0,10.0,13
28090.0,12.0,13
28100.0,11.0,13
28110.0,10.0,12
28120.0,11.0,13
28130.0,10.0,12
28140.0,11.0,13
28150.0,13.0,13
28160.0,12.0,12
28170.0,12.0,13
28180.0,10.0,12
28190.0,12.0,12
28200.0,12.0,13
28210.0,11.0,13
28220.0,12.0,13
28230.0,12.0,13
28240.0,11.0,13
28250.0,11.0,13
28260.0,12.0,13
28270.0,12.0,12
28280.0,12.0,13
28290.0,14.0,13
28300.0,13.0,12
28310.0,181.0,13
28320.0,187.0,5
28330.0,5.0,18
28340.0,11.0,12
28350.0,10.0,13
28360.0,9.0,12
28370.0,10.0,13
28380.0,12.0,12
28390.0,10.0,13
28400.0,12.0,13
28410.0,13.0,13
28420.0,14.0,13
28430.0,11.0,12
28440.0,11.0,13
28450.0,12.0,12
28460.0,11.0,13
28470.0,11.0,13
28480.0,12.0,12
28490.0,11.0,13
28500.0,9.0,12
28510.0,12.0,13
28520.0,10.0,13
28530.0,11.0,13
28540.0,10.0,12
28550.0,12.0,12
28560.0,11.0,13
28570.0,10.0,13
28580.0,12.0,12
28590.0,11.0,13
28600.0,11.0,12
28610.0,11.0,12
28620.0,12.0,13
28630.0,13.0,13
28640.0,13.0,13
28650.0,11.0,12
28660.0,12.0,13
28670.0,12.0,12
28680.0,12.0,12
28690.0,12.0,13
28700.0,9.0,12
28710.0,12.0,12
28720.0,12.0,13
28730.0,12.0,12
28740.0,10.0,12
28750.0,13.0,13
28760.0,11.0,13
28770.0,11.0,13
28780.0,14.0,13
28790.0,14.0,12
28800.0,12.0,13
28810.0,12.0,13
28820.0,11.0,13
28830.0,11.0,13
28840.0,13.0,13
28850.0,12.0,13
28860.0,13.0,13
28870.0,11.0,12
28880.0,11.0,13
28890.0,9.0,13
28900.0,12.0,12
28910.0,12.0,13
28920.0,11.0,12
28930.0,11.0,13
28940.0,12.0,14
28950.0,12.0,12
28960.0,11.0,13
28970.0,10.0,12
28980.0,10.0,12
28990.0,11.0,13
29000.0,11.0,13
29010.0,11.0,13
29020.0,7.0,13
29030.0,12.0,13
29040.0,12.0,12
29050.0,11.0,12
29060.0,10.0,12
29070.0,11.0,12
29080.0,8.0,12
29090.0,12.0,13
29100.0,12.0,12
29110.0,13.0,13
29120.0,10.0,13
29130.0,12.0,13
29140.0,11.0,13
29150.0,13.0,12
29160.0,11.0,13
29170.0,14.0,13
29180.0,11.0,13
29190.0,12.0,13
29200.0,11.0,12
29210.0,12.0,13
29220.0,10.0,13
29230.0,12.0,13
29240.0,11.0,13
29250.0,11.0,13
29260.0,13.0,13
29270.0,11.0,13
29280.0,13.0,12
29290.0,13.0,13
29300.0,12.0,12
29310.0,9.0,13
29320.0,10.0,13
29330.0,10.0,13
29340.0,13.0,13
29350.0,12.0,13
29360.0,14.0,12
29370.0,11.0,13
29380.0,12.0,13
29390.0,12.0,13
29400.0,12.0,12
29410.0,12.0,12
29420.0,11.0,13
29430.0,10.0,12
29440.0,11.0,12
29450.0,12.0,12
29460.0,13.0,13
29470.0,12.0,13
29480.0,13.0,13
29490.0,12.0,12
29500.0,12.0,13
29510.0,11.0,12
29520.0,12.0,13
29530.0,12.0,12
29540.0,12.0,13
29550.0,10.0,13
29560.0,12.0,12
29570.0,11.0,12
29580.0,12.0,12
29590.0,9.0,13
29600.0,12.0,12
29610.0,12.0,13
29620.0,11.0,13
29630.0,10.0,12
29640.0,11.0,12
29650.0,13.0,12
29660.0,12.0,12
29670.0,11.0,12
29680.0,10.0,12
29690.0,12.0,12
29700.0,11.0,12
29710.0,12.0,12
29720.0,13.0,13
29730.0,9.0,12
29740.0,10.0,12
29750.0,11.0,12
29760.0,9.0,13
29770.0,13.0,13
29780.0,10.0,12
29790.0,13.0,13
29800.0,10.0,13
29810.0,10.0,13
29820.0,13.0,13
29830.0,13.0,13
29840.0,12.0,12
29850.0,13.0,12
29860.0,10.0,13
29870.0,11.0,12
29880.0,12.0,13
29890.0,10.0,13
29900.0,9.0,12
29910.0,12.0,12
29920.0,10.0,12
29930.0,12.0,13
29940.0,12.0,13
29950.0,10.0,13
29960.0,12.0,12
29970.0,10.0,13
29980.0,12.0,13
29990.0,13.0,13
30000.0,13.0,12
30010.0,10.0,12
30020.0,13.0,13
30030.0,13.0,13
30040.0,13.0,12
30050.0,11.0,13
30060.0,12.0,13
30070.0,12.0,13
30080.0,11.0,12
30090.0,11.0,13
30100.0,11.0,13
30110.0,12.0,13
30120.0,12.0,13
30130.0,12.0,13
30140.0,11.0,13
30150.0,12.0,13
30160.0,12.0,12
30170.0,13.0,13
30180.0,12.0,12
30190.0,11.0,12
30200.0,12.0,13
30210.0,11.0,13
30220.0,12.0,13
30230.0,12.0,12
30240.0,11.0,13
30250.0,10.0,13
30260.0,10.0,13
30270.0,12.0,13
30280.0,11.0,13
30290.0,9.0,13
30300.0,10.0,12
30310.0,12.0,12
30320.0,10.0,12
30330.0,11.0,12
30340.0,10.0,13
30350.0,13.0,12
30360.0,11.0,13
30370.0,13.0,13
30380.0,12.0,12
30390.0,12.0,12
30400.0,12.0,13
30410.0,11.0,13
30420.0,12.0,13
30430.0,11.0,13
30440.0,14.0,12
30450.0,11.0,13
30460.0,13.0,13
30470.0,13.0,13
30480.0,11.0,13
30490.0,11.0,13
30500.0,12.0,13
30510.0,12.0,13
30520.0,13.0,12
30530.0,12.0,13
30540.0,13.0,13
30550.0,13.0,13
30560.0,14.0,12
30570.0,10.0,13
30580.0,13.0,12
30590.0,10.0,12
30600.0,11.0,13
30610.0,12.0,13
30620.0,14.0,13
30630.0,13.0,13
30640.0,13.0,12
30650.0,358.0,13
30660.0,0.0,0
30670.0,12.0,13
30680.0,14.0,12
30690.0,12.0,12
30700.0,13.0,12
30710.0,10.0,12
30720.0,12.0,12
30730.0,12.0,13
30740.0,12.0,13
30750.0,12.0,13
30760.0,12.0,12
30770.0,12.0,13
30780.0,12.0,13
30790.0,14.0,13
30800.0,12.0,13
30810.0,11.0,13
30820.0,12.0,13
30830.0,13.0,12
30840.0,12.0,13
30850.0,13.0,12
30860.0,12.0,12
30870.0,11.0,13
30880.0,11.0,12
30890.0,10.0,13
30900.0,11.0,12
30910.0,11.0,13
30920.0,14.0,12
30930.0,14.0,13
30940.0,12.0,12
30950.0,12.0,12
30960.0,11.0,12
30970.0,12.0,12
30980.0,11.0,12
30990.0,12.0,13
31000.0,11.0,13
31010.0,9.0,12
31020.0,10.0,13
31030.0,12.0,12
31040.0,13.0,13
31050.0,12.0,13
31060.0,11.0,12
31070.0,11.0,12
31080.0,12.0,12
31090.0,12.0,12
31100.0,11.0,13
31110.0,12.0,13
31120.0,12.0,12
31130.0,13.0,12
31140.0,9.0,12
31150.0,12.0,12
31160.0,13.0,13
31170.0,11.0,13
31180.0,11.0,12
31190.0,10.0,12
31200.0,11.0,12
31210.0,12.0,12
31220.0,10.0,13
31230.0,11.0,12
31240.0,11.0,12
31250.0,10.0,13
31260.0,12.0,12
31270.0,11.0,12
31280.0,11.0,13
31290.0,12.0,12
31300.0,11.0,12
31310.0,12.0,12
31320.0,11.0,12
31330.0,12.0,13
31340.0,12.0,12
31350.0,13.0,12
31360.0,11.0,12
31370.0,12.0,12
31380.0,12.0,12
31390.0,12.0,12
31400.0,12.0,12
31410.0,12.0,12
31420.0,12.0,12
31430.0,9.0,12
31440.0,10.0,12
31450.0,12.0,12
31460.0,11.0,12
31470.0,11.0,13
31480.0,11.0,13
31490.0,13.0,12
31500.0,12.0,12
31510.0,11.0,13
31520.0,10.0,12
31530.0,11.0,12
31540.0,12.0,12
31550.0,12.0,13
31560.0,13.0,13
31570.0,8.0,13
31580.0,11.0,11
31590.0,10.0,13
31600.0,13.0,12
31610.0,11.0,12
31620.0,10.0,13
31630.0,11.0,13
31640.0,10.0,12
31650.0,9.0,12
31660.0,13.0,13
31670.0,12.0,12
31680.0,12.0,13
31690.0,11.0,12
31700.0,11.0,13
31710.0,11.0,12
31720.0,9.0,12
31730.0,12.0,13
31740.0,12.0,12
31750.0,342.0,13
31760.0,0.0,0
31770.0,13.0,12
31780.0,10.0,13
31790.0,12.0,13
31800.0,12.0,12
31810.0,12.0,13
31820.0,321.0,12
31830.0,74.0,2
31840.0,9.0,15
31850.0,11.0,13
31860.0,12.0,12
31870.0,14.0,13
31880.0,13.0,13
31890.0,13.0,12
31900.0,12.0,12
31910.0,12.0,13
31920.0,12.0,13
31930.0,11.0,12
31940.0,12.0,12
31950.0,13.0,12
31960.0,14.0,13
31970.0,13.0,13
31980.0,11.0,12
31990.0,13.0,13
32000.0,11.0,13
32010.0,10.0,13
32020.0,14.0,12
32030.0,13.0,12
32040.0,13.0,13
32050.0,10.0,13
32060.0,12.0,13
32070.0,10.0,12
32080.0,10.0,12
32090.0,12.0,12
32100.0,11.0,12
32110.0,11.0,12
32120.0,12.0,13
32130.0,9.0,12
32140.0,12.0,13
32150.0,10.0,13
32160.0,351.0,12
32170.0,12.0,1
32180.0,11.0,13
32190.0,13.0,12
32200.0,13.0,13
32210.0,12.0,13
32220.0,11.0,12
32230.0,12.0,12
32240.0,11.0,13
32250.0,12.0,12
32260.0,11.0,12
32270.0,12.0,13
32280.0,9.0,12
32290.0,13.0,13
32300.0,11.0,13
32310.0,12.0,12
32320.0,13.0,13
32330.0,12.0,13
32340.0,12.0,12
32350.0,13.0,13
32360.0,11.0,13
32370.0,12.0,12
32380.0,10.0,13
32390.0,9.0,13
32400.0,12.0,13
32410.0,12.0,12
32420.0,11.0,13
32430.0,12.0,13
32440.0,10.0,13
32450.0,10.0,13
32460.0,355.0,12
32470.0,0.0,0
32480.0,12.0,12
32490.0,11.0,13
32500.0,11.0,13
32510.0,12.0,12
32520.0,12.0,13
32530.0,9.0,13
32540.0,12.0,13
32550.0,11.0,12
32560.0,11.0,13
32570.0,13.0,13
32580.0,11.0,13
32590.0,10.0,12
32600.0,341.0,12
32610.0,4.0,0
32620.0,13.0,13
32630.0,13.0,13
32640.0,10.0,12
32650.0,12.0,13
32660.0,12.0,13
32670.0,14.0,13
32680.0,11.0,13
32690.0,11.0,12
32700.0,12.0,12
32710.0,11.0,12
32720.0,10.0,12
32730.0,10.0,12
32740.0,11.0,12
32750.0,11.0,12
32760.0,10.0,12
32770.0,13.0,13
32780.0,11.0,13
32790.0,12.0,13
32800.0,10.0,13
32810.0,11.0,13
32820.0,10.0,13
32830.0,11.0,13
32840.0,11.0,12
32850.0,9.0,13
32860.0,12.0,13
32870.0,14.0,13
32880.0,11.0,12
32890.0,11.0,13
32900.0,11.0,12
32910.0,12.0,12
32920.0,11.0,13
32930.0,12.0,13
32940.0,12.0,13
32950.0,11.0,13
32960.0,12.0,12
32970.0,12.0,12
32980.0,12.0,13
32990.0,10.0,12
33000.0,10.0,13
33010.0,11.0,13
33020.0,12.0,12
33030.0,12.0,13
33040.0,11.0,13
33050.0,11.0,13
33060.0,11.0,13
33070.0,12.0,12
33080.0,11.0,12
33090.0,11.0,13
33100.0,12.0,12
33110.0,11.0,12
33120.0,11.0,12
33130.0,11.0,12
33140.0,12.0,13
33150.0,11.0,13
33160.0,14.0,12
33170.0,12.0,13
33180.0,12.0,13
33190.0,12.0,13
33200.0,12.0,13
33210.0,12.0,13
33220.0,10.0,13
33230.0,12.0,13
33240.0,12.0,13
33250.0,11.0,13
33260.0,13.0,12
33270.0,10.0,13
33280.0,11.0,13
33290.0,12.0,12
33300.0,12.0,12
33310.0,11.0,12
33320.0,12.0,12
33330.0,12.0,12
33340.0,12.0,13
33350.0,11.0,13
33360.0,13.0,12
33370.0,12.0,13
33380.0,10.0,13
33390.0,11.0,12
33400.0,12.0,12
33410.0,12.0,12
33420.0,14.0,12
33430.0,12.0,12
33440.0,12.0,12
33450.0,13.0,13
33460.0,11.0,13
33470.0,13.0,13
33480.0,12.0,13
33490.0,12.0,13
33500.0,11.0,13
33510.0,12.0,13
33520.0,9.0,13
33530.0,12.0,13
33540.0,11.0,13
33550.0,12.0,13
33560.0,12.0,12
33570.0,10.0,12
33580.0,11.0,12
33590.0,12.0,13
33600.0,12.0,12
33610.0,11.0,12
33620.0,12.0,13
33630.0,9.0,12
33640.0,13.0,13
33650.0,12.0,13
33660.0,12.0,13
33670.0,10.0,13
33680.0,12.0,13
33690.0,11.0,13
33700.0,13.0,13
33710.0,11.0,13
33720.0,11.0,12
33730.0,12.0,13
33740.0,12.0,13
33750.0,12.0,12
33760.0,11.0,12
33770.0,12.0,12
33780.0,11.0,13
33790.0,12.0,13
33800.0,13.0,13
33810.0,10.0,13
33820.0,11.0,13
33830.0,12.0,13
33840.0,12.0,13
33850.0,9.0,13
33860.0,12.0,12
33870.0,11.0,13
33880.0,12.0,13
33890.0,14.0,13
33900.0,10.0,13
33910.0,12.0,13
33920.0,11.0,13
33930.0,12.0,13
33940.0,10.0,12
33950.0,12.0,13
33960.0,14.0,12
33970.0,11.0,13
33980.0,12.0,13
33990.0,11.0,12
34000.0,12.0,13
34010.0,11.0,12
34020.0,10.0,12
34030.0,12.0,13
34040.0,12.0,12
34050.0,13.0,12
34060.0,10.0,12
34070.0,12.0,13
34080.0,12.0,12
34090.0,11.0,13
34100.0,11.0,12
34110.0,11.0,13
34120.0,10.0,12
34130.0,13.0,13
34140.0,11.0,13
34150.0,11.0,13
34160.0,7.0,13
34170.0,12.0,12
34180.0,12.0,12
34190.0,13.0,13
34200.0,11.0,13
34210.0,13.0,13
34220.0,13.0,13
34230.0,12.0,13
34240.0,12.0,13
34250.0,11.0,13
34260.0,12.0,13
34270.0,9.0,13
34280.0,10.0,13
34290.0,12.0,12
34300.0,12.0,12
34310.0,12.0,13
34320.0,12.0,13
34330.0,13.0,13
34340.0,13.0,13
34350.0,12.0,13
34360.0,12.0,12
34370.0,12.0,13
34380.0,12.0,13
34390.0,12.0,13
34400.0,11.0,13
34410.0,9.0,12
34420.0,11.0,13
34430.0,11.0,13
34440.0,12.0,13
34450.0,9.0,13
34460.0,12.0,13
34470.0,12.0,12
34480.0,11.0,13
34490.0,12.0,13
34500.0,12.0,13
34510.0,12.0,12
34520.0,9.0,13
34530.0,12.0,12
34540.0,11.0,13
34550.0,10.0,13
34560.0,10.0,13
34570.0,14.0,13
34580.0,11.0,13
34590.0,12.0,13
34600.0,12.0,13
34610.0,13.0,13
34620.0,10.0,13
34630.0,12.0,12
34640.0,12.0,13
34650.0,12.0,13
34660.0,12.0,13
34670.0,11.0,14
34680.0,13.0,13
34690.0,12.0,13
34700.0,11.0,13
34710.0,11.0,13
34720.0,12.0,13
34730.0,11.0,13
34740.0,341.0,12
34750.0,0.0,0
34760.0,12.0,13
34770.0,11.0,13
34780.0,12.0,13
34790.0,10.0,13
34800.0,12.0,13
34810.0,10.0,12
34820.0,10.0,13
34830.0,12.0,12
34840.0,12.0,13
34850.0,9.0,13
34860.0,10.0,13
34870.0,12.0,13
34880.0,14.0,12
34890.0,12.0,13
34900.0,12.0,13
34910.0,13.0,13
34920.0,11.0,13
34930.0,10.0,13
34940.0,10.0,13
34950.0,11.0,13
34960.0,12.0,13
34970.0,11.0,12
34980.0,11.0,13
34990.0,10.0,13
35000.0,12.0,13
35010.0,12.0,13
35020.0,13.0,13
35030.0,10.0,13
35040.0,11.0,13
35050.0,13.0,13
35060.0,11.0,13
35070.0,12.0,12
35080.0,11.0,12
35090.0,13.0,13
35100.0,11.0,12
35110.0,13.0,13
35120.0,11.0,12
35130.0,10.0,13
35140.0,10.0,13
35150.0,10.0,12
35160.0,13.0,13
35170.0,12.0,13
35180.0,12.0,12
35190.0,13.0,13
35200.0,11.0,13
35210.0,12.0,13
35220.0,12.0,13
35230.0,12.0,12
35240.0,12.0,13
35250.0,10.0,13
35260.0,11.0,13
35270.0,12.0,13
35280.0,11.0,13
35290.0,11.0,13
35300.0,11.0,12
35310.0,11.0,13
35320.0,12.0,13
35330.0,10.0,12
35340.0,9.0,12
35350.0,13.0,12
35360.0,12.0,12
35370.0,12.0,13
35380.0,12.0,12
35390.0,10.0,13
35400.0,11.0,13
35410.0,13.0,13
35420.0,12.0,12
35430.0,12.0,13
35440.0,10.0,13
35450.0,12.0,12
35460.0,11.0,12
35470.0,13.0,12
35480.0,13.0,13
35490.0,13.0,13
35500.0,12.0,13
35510.0,12.0,12
35520.0,12.0,13
35530.0,12.0,13
35540.0,11.0,13
35550.0,13.0,13
35560.0,11.0,13
35570.0,13.0,13
35580.0,11.0,12
35590.0,12.0,13
35600.0,13.0,13
35610.0,13.0,12
35620.0,9.0,13
35630.0,12.0,13
35640.0,12.0,13
35650.0,11.0,13
35660.0,11.0,13
35670.0,10.0,13
35680.0,11.0,13
35690.0,13.0,13
35700.0,11.0,12
35710.0,13.0,13
35720.0,14.0,13
35730.0,13.0,13
35740.0,12.0,12
35750.0,12.0,13
35760.0,9.0,13
35770.0,11.0,13
35780.0,12.0,13
35790.0,11.0,12
35800.0,11.0,13
35810.0,12.0,12
35820.0,11.0,13
35830.0,11.0,13
35840.0,11.0,13
35850.0,13.0,12
35860.0,12.0,13
35870.0,11.0,13
35880.0,12.0,12
35890.0,11.0,12
35900.0,10.0,13
35910.0,12.0,13
35920.0,12.0,13
35930.0,11.0,12
35940.0,10.0,13
35950.0,12.0,12
35960.0,11.0,13
35970.0,14.0,13
35980.0,11.0,13
35990.0,11.0,13
36000.0,11.0,12
36010.0,10.0,13
36020.0,12.0,13
36030.0,13.0,12
36040.0,12.0,13
36050.0,11.0,12
36060.0,10.0,13
36070.0,11.0,12
36080.0,12.0,13
36090.0,10.0,13
36100.0,10.0,13
36110.0,12.0,12
36120.0,12.0,13
36130.0,13.0,12
36140.0,12.0,13
36150.0,11.0,13
36160.0,12.0,13
36170.0,13.0,13
36180.0,11.0,13
36190.0,14.0,13
36200.0,12.0,13
36210.0,12.0,12
36220.0,10.0,13
36230.0,13.0,13
36240.0,12.0,12
36250.0,12.0,12
36260.0,11.0,12
36270.0,11.0,13
36280.0,11.0,13
36290.0,12.0,12
36300.0,12.0,13
36310.0,12.0,12
36320.0,12.0,13
36330.0,13.0,13
36340.0,12.0,13
36350.0,13.0,13
36360.0,12.0,13
36370.0,12.0,12
36380.0,8.0,13
36390.0,10.0,12
36400.0,12.0,13
36410.0,11.0,12
36420.0,10.0,12
36430.0,12.0,12
36440.0,10.0,13
36450.0,14.0,13
36460.0,12.0,13
36470.0,12.0,12
36480.0,14.0,13
36490.0,14.0,12
36500.0,12.0,12
36510.0,9.0,13
36520.0,10.0,12
36530.0,12.0,12
36540.0,12.0,12
36550.0,12.0,12
36560.0,13.0,13
36570.0,12.0,12
36580.0,12.0,12
36590.0,13.0,13
36600.0,13.0,12
36610.0,9.0,12
36620.0,11.0,12
36630.0,9.0,13
36640.0,11.0,13
36650.0,11.0,13
36660.0,10.0,12
36670.0,12.0,12
36680.0,13.0,12
36690.0,10.0,11
36700.0,12.0,12
36710.0,11.0,12
36720.0,12.0,12
36730.0,12.0,12
36740.0,12.0,12
36750.0,11.0,12
36760.0,13.0,12
36770.0,10.0,13
36780.0,12.0,12
36790.0,12.0,12
36800.0,12.0,12
36810.0,13.0,13
36820.0,12.0,12
36830.0,12.0,13
36840.0,11.0,12
36850.0,11.0,12
36860.0,11.0,12
36870.0,13.0,12
36880.0,11.0,12
36890.0,10.0,12
36900.0,11.0,12
36910.0,12.0,12
36920.0,12.0,12
36930.0,13.0,12
36940.0,10.0,12
36950.0,12.0,12
36960.0,13.0,12
36970.0,11.0,13
36980.0,13.0,12
36990.0,10.0,12
37000.0,10.0,12
37010.0,12.0,12
37020.0,10.0,13
37030.0,12.0,12
37040.0,12.0,12
37050.0,13.0,12
37060.0,12.0,12
37070.0,12.0,12
37080.0,12.0,12
37090.0,12.0,13
37100.0,13.0,12
37110.0,8.0,12
37120.0,12.0,13
37130.0,11.0,12
37140.0,12.0,12
37150.0,14.0,12
37160.0,14.0,12
37170.0,12.0,13
37180.0,12.0,12
37190.0,10.0,12
37200.0,12.0,12
37210.0,12.0,12
37220.0,11.0,12
37230.0,12.0,13
37240.0,12.0,12
37250.0,10.0,12
37260.0,12.0,12
37270.0,12.0,12
37280.0,11.0,12
37290.0,11.0,12
37300.0,12.0,13
37310.0,10.0,13
37320.0,13.0,13
37330.0,10.0,12
37340.0,11.0,13
37350.0,12.0,12
37360.0,12.0,13
37370.0,12.0,12
37380.0,12.0,13
37390.0,14.0,12
37400.0,11.0,12
37410.0,12.0,12
37420.0,12.0,13
37430.0,12.0,13
37440.0,12.0,12
37450.0,12.0,13
37460.0,11.0,13
37470.0,13.0,12
37480.0,12.0,12
37490.0,11.0,13
37500.0,11.0,13
37510.0,12.0,12
37520.0,12.0,13
37530.0,11.0,13
37540.0,12.0,13
37550.0,11.0,12
37560.0,10.0,12
37570.0,11.0,12
37580.0,12.0,12
37590.0,14.0,13
37600.0,11.0,13
37610.0,10.0,12
37620.0,13.0,12
37630.0,11.0,12
37640.0,12.0,12
37650.0,14.0,12
37660.0,14.0,12
37670.0,13.0,12
37680.0,9.0,12
37690.0,12.0,12
37700.0,12.0,13
37710.0,12.0,13
37720.0,10.0,13
37730.0,11.0,13
37740.0,12.0,12
37750.0,12.0,12
37760.0,13.0,12
37770.0,11.0,12
37780.0,11.0,13
37790.0,12.0,12
37800.0,11.0,13
37810.0,12.0,12
37820.0,12.0,13
37830.0,12.0,12
37840.0,11.0,12
37850.0,14.0,13
37860.0,12.0,13
37870.0,11.0,13
37880.0,10.0,13
37890.0,11.0,13
37900.0,12.0,13
37910.0,12.0,13
37920.0,10.0,13
37930.0,348.0,13
37940.0,0.0,0
37950.0,10.0,13
37960.0,12.0,12
37970.0,12.0,13
37980.0,10.0,13
37990.0,11.0,13
38000.0,12.0,13
38010.0,11.0,13
38020.0,12.0,13
38030.0,12.0,13
38040.0,12.0,13
38050.0,12.0,14
38060.0,11.0,13
38070.0,11.0,13
38080.0,12.0,12
38090.0,11.0,13
38100.0,11.0,13
38110.0,12.0,13
38120.0,11.0,13
38130.0,12.0,13
38140.0,12.0,12
38150.0,9.0,13
38160.0,10.0,13
38170.0,353.0,13
38180.0,0.0,0
